feature_id,description,lon,reviewer,review_rating,restaurant_name,image_name,city_name,review_date,image_path,reviewer_id,country_name,num_reviews,image_label,lat,pred_lat,pred_lon,spherical_distance
0x3e2ee3dc436a911d:0xc977225466d87f27,Amazing meat place. You just can't stop. Keep space for the desert though. Best served when shared so you could try different Meats.,46.6625837,Ahmad Al Hariri,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_112666982263041456493_1.png,Riyadh,a month ago,./images/food/0x3e2ee3dc436a911d_0xc977225466d87f27_112666982263041456493_1.png,1.12666982263041E+020,Saudi Arabia,238,food,24.7829229,56.0485954284668,12.6937599182129,4426.02144736322
0x3e2ee3dc436a911d:0xc977225466d87f27,Amazing meat place. You just can't stop. Keep space for the desert though. Best served when shared so you could try different Meats.,46.6625837,Ahmad Al Hariri,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_112666982263041456493_2.png,Riyadh,a month ago,./images/food/0x3e2ee3dc436a911d_0xc977225466d87f27_112666982263041456493_2.png,1.12666982263041E+020,Saudi Arabia,238,food,24.7829229,42.4604606628418,-83.1332855224609,10939.2827012473
0x3e2ee3dc436a911d:0xc977225466d87f27,Amazing meat place. You just can't stop. Keep space for the desert though. Best served when shared so you could try different Meats.,46.6625837,Ahmad Al Hariri,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_112666982263041456493_3.png,Riyadh,a month ago,./images/food/0x3e2ee3dc436a911d_0xc977225466d87f27_112666982263041456493_3.png,1.12666982263041E+020,Saudi Arabia,238,food,24.7829229,-34.5874862670898,-58.4288558959961,12857.4696429253
0x3e2ee3dc436a911d:0xc977225466d87f27,Stick meat is delicious and smoked. It's great and they have seats upstairs. It is also one of the most luxurious and expensive restaurants.,46.6625837,Fuad Dalal,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_117454985933674209386_1.png,Riyadh,2 weeks ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_117454985933674209386_1.png,1.17454985933674E+020,Saudi Arabia,107,indoor,24.7829229,10.8570003509521,106.748001098633,6496.44301545497
0x3e2ee3dc436a911d:0xc977225466d87f27,Stick meat is delicious and smoked. It's great and they have seats upstairs. It is also one of the most luxurious and expensive restaurants.,46.6625837,Fuad Dalal,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_117454985933674209386_2.png,Riyadh,2 weeks ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_117454985933674209386_2.png,1.17454985933674E+020,Saudi Arabia,107,indoor,24.7829229,-6.15837907791138,106.907218933105,7364.75372245557
0x3e2ee3dc436a911d:0xc977225466d87f27,Stick meat is delicious and smoked. It's great and they have seats upstairs. It is also one of the most luxurious and expensive restaurants.,46.6625837,Fuad Dalal,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_117454985933674209386_3.png,Riyadh,2 weeks ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_117454985933674209386_3.png,1.17454985933674E+020,Saudi Arabia,107,indoor,24.7829229,24.70703125,46.6752433776856,8.53505602049403
0x3e2ee3dc436a911d:0xc977225466d87f27,"Comfort, Great food and cozy atmosphere! the steak and everything was tasty. Big Thanks to the waiter Mr. RELF 👍Highly Recommend!",46.6625837,Fahad Alotaibi,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_104791153777462740866_1.png,Riyadh,2 months ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_104791153777462740866_1.png,1.04791153777463E+020,Saudi Arabia,64,indoor,24.7829229,41.0147171020508,28.8223304748535,2446.05304359744
0x3e2ee3dc436a911d:0xc977225466d87f27,"Comfort, Great food and cozy atmosphere! the steak and everything was tasty. Big Thanks to the waiter Mr. RELF 👍Highly Recommend!",46.6625837,Fahad Alotaibi,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_104791153777462740866_2.png,Riyadh,2 months ago,./images/outdoors/0x3e2ee3dc436a911d_0xc977225466d87f27_104791153777462740866_2.png,1.04791153777463E+020,Saudi Arabia,64,outdoor,24.7829229,40.9884834289551,28.8539600372314,2442.12826555706
0x3e2ee3dc436a911d:0xc977225466d87f27,"Comfort, Great food and cozy atmosphere! the steak and everything was tasty. Big Thanks to the waiter Mr. RELF 👍Highly Recommend!",46.6625837,Fahad Alotaibi,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_104791153777462740866_3.png,Riyadh,2 months ago,./images/outdoors/0x3e2ee3dc436a911d_0xc977225466d87f27_104791153777462740866_3.png,1.04791153777463E+020,Saudi Arabia,64,outdoor,24.7829229,41.0147171020508,28.8223304748535,2446.05304359744
0x3e2ee3dc436a911d:0xc977225466d87f27,"Food is super delicious, totally worth your money. The service is excellent, staff were attentive & delightful. The place is clean and spacious, we loved the atmosphere it was chill and comfy & yet elegant. I would come back for sure!",46.6625837,Sa Ra,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_108913633399302387995_1.png,Riyadh,7 months ago,./images/outdoors/0x3e2ee3dc436a911d_0xc977225466d87f27_108913633399302387995_1.png,1.08913633399302E+020,Saudi Arabia,9,outdoor,24.7829229,28.47998046875,77.0797653198242,3043.08431512075
0x3e2ee3dc436a911d:0xc977225466d87f27,"Food is super delicious, totally worth your money. The service is excellent, staff were attentive & delightful. The place is clean and spacious, we loved the atmosphere it was chill and comfy & yet elegant. I would come back for sure!",46.6625837,Sa Ra,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_108913633399302387995_2.png,Riyadh,7 months ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_108913633399302387995_2.png,1.08913633399302E+020,Saudi Arabia,9,indoor,24.7829229,24.532054901123,118.133880615234,7129.63460601139
0x3e2ee3dc436a911d:0xc977225466d87f27,"Food is super delicious, totally worth your money. The service is excellent, staff were attentive & delightful. The place is clean and spacious, we loved the atmosphere it was chill and comfy & yet elegant. I would come back for sure!",46.6625837,Sa Ra,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_108913633399302387995_3.png,Riyadh,7 months ago,./images/food/0x3e2ee3dc436a911d_0xc977225466d87f27_108913633399302387995_3.png,1.08913633399302E+020,Saudi Arabia,9,food,24.7829229,-6.15837907791138,106.907218933105,7364.75372245557
0x3e2ee3dc436a911d:0xc977225466d87f27,"For some reason, the environment seemed dull to me and I could not feel a lively atmosphere. However, the meat was delicious and skillfully cooked, the service was fast and of high quality. The prices were high.",46.6625837,Oguzhan Kocabas,4,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_111542907605266220427_1.png,Riyadh,6 months ago,./images/outdoors/0x3e2ee3dc436a911d_0xc977225466d87f27_111542907605266220427_1.png,1.11542907605266E+020,Saudi Arabia,337,outdoor,24.7829229,22.1488876342773,113.55916595459,6759.6104136071
0x3e2ee3dc436a911d:0xc977225466d87f27,"For some reason, the environment seemed dull to me and I could not feel a lively atmosphere. However, the meat was delicious and skillfully cooked, the service was fast and of high quality. The prices were high.",46.6625837,Oguzhan Kocabas,4,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_111542907605266220427_2.png,Riyadh,6 months ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_111542907605266220427_2.png,1.11542907605266E+020,Saudi Arabia,337,indoor,24.7829229,44.6903953552246,128.583984375,7486.18639960093
0x3e2ee3dc436a911d:0xc977225466d87f27,"For some reason, the environment seemed dull to me and I could not feel a lively atmosphere. However, the meat was delicious and skillfully cooked, the service was fast and of high quality. The prices were high.",46.6625837,Oguzhan Kocabas,4,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_111542907605266220427_3.png,Riyadh,6 months ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_111542907605266220427_3.png,1.11542907605266E+020,Saudi Arabia,337,indoor,24.7829229,24.4933967590332,54.3527984619141,777.825879765333
0x3e2ee3dc436a911d:0xc977225466d87f27,Amazing food the meat is super good The service is great The atmosphere and decoration is comfortable and nice .. çok güzel restoran,46.6625837,Noor Aljibouri,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_110972770767355481724_1.png,Riyadh,4 months ago,./images/food/0x3e2ee3dc436a911d_0xc977225466d87f27_110972770767355481724_1.png,1.10972770767355E+020,Saudi Arabia,174,food,24.7829229,35.1711044311523,136.88362121582,8472.65691352694
0x3e2ee3dc436a911d:0xc977225466d87f27,Amazing food the meat is super good The service is great The atmosphere and decoration is comfortable and nice .. çok güzel restoran,46.6625837,Noor Aljibouri,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_110972770767355481724_2.png,Riyadh,4 months ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_110972770767355481724_2.png,1.10972770767355E+020,Saudi Arabia,174,indoor,24.7829229,25.116512298584,55.1985740661621,861.237038047352
0x3e2ee3dc436a911d:0xc977225466d87f27,Amazing food the meat is super good The service is great The atmosphere and decoration is comfortable and nice .. çok güzel restoran,46.6625837,Noor Aljibouri,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_110972770767355481724_3.png,Riyadh,4 months ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_110972770767355481724_3.png,1.10972770767355E+020,Saudi Arabia,174,indoor,24.7829229,25.2504215240479,55.357852935791,877.549083270525
0x3e2ee3dc436a911d:0xc977225466d87f27,I don't really like steak or too much beef but it was really nice. It is quite pricey though so bare in mind what your ordering,46.6625837,T Alam,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_117617192591436041233_1.png,Riyadh,4 months ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_117617192591436041233_1.png,1.17617192591436E+020,Saudi Arabia,82,indoor,24.7829229,53.1974182128906,50.1046524047852,3172.65939334572
0x3e2ee3dc436a911d:0xc977225466d87f27,I don't really like steak or too much beef but it was really nice. It is quite pricey though so bare in mind what your ordering,46.6625837,T Alam,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_117617192591436041233_2.png,Riyadh,4 months ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_117617192591436041233_2.png,1.17617192591436E+020,Saudi Arabia,82,indoor,24.7829229,41.0764999389648,29.0258331298828,2438.05397987769
0x3e2ee3dc436a911d:0xc977225466d87f27,"Exceptional restaurant for Turkish food. The space is really spacious where many seats are available. They have indoor and outdoor seats. The service was 10/10 and the food was well-prepared and nicely served. I ordered florya salad based on the waiter’s recommendation and I truly cannot fault it, literally delicious and unusual. Mini cheese kofta was nice also and generously stuffed with cheese. I also had Dallas steak it was a bit cold but was well-cooked. Baba ghanooj was also tasty and worth trying. They kindly served us with free tea and ginger shot. One last thing, it was a bit pricey but the quality of food served worth it. Highly recommended indeed.",46.6625837,Amjad A,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_112800881076062680839_1.png,Riyadh,10 months ago,./images/outdoors/0x3e2ee3dc436a911d_0xc977225466d87f27_112800881076062680839_1.png,1.12800881076063E+020,Saudi Arabia,267,outdoor,24.7829229,25.116512298584,55.1985740661621,861.237038047352
0x3e2ee3dc436a911d:0xc977225466d87f27,"Exceptional restaurant for Turkish food. The space is really spacious where many seats are available. They have indoor and outdoor seats. The service was 10/10 and the food was well-prepared and nicely served. I ordered florya salad based on the waiter’s recommendation and I truly cannot fault it, literally delicious and unusual. Mini cheese kofta was nice also and generously stuffed with cheese. I also had Dallas steak it was a bit cold but was well-cooked. Baba ghanooj was also tasty and worth trying. They kindly served us with free tea and ginger shot. One last thing, it was a bit pricey but the quality of food served worth it. Highly recommended indeed.",46.6625837,Amjad A,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_112800881076062680839_2.png,Riyadh,10 months ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_112800881076062680839_2.png,1.12800881076063E+020,Saudi Arabia,267,indoor,24.7829229,22.5454998016357,114.110496520996,6801.071488629
0x3e2ee3dc436a911d:0xc977225466d87f27,"Exceptional restaurant for Turkish food. The space is really spacious where many seats are available. They have indoor and outdoor seats. The service was 10/10 and the food was well-prepared and nicely served. I ordered florya salad based on the waiter’s recommendation and I truly cannot fault it, literally delicious and unusual. Mini cheese kofta was nice also and generously stuffed with cheese. I also had Dallas steak it was a bit cold but was well-cooked. Baba ghanooj was also tasty and worth trying. They kindly served us with free tea and ginger shot. One last thing, it was a bit pricey but the quality of food served worth it. Highly recommended indeed.",46.6625837,Amjad A,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_112800881076062680839_3.png,Riyadh,10 months ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_112800881076062680839_3.png,1.12800881076063E+020,Saudi Arabia,267,indoor,24.7829229,28.47998046875,77.0797653198242,3043.08431512075
0x3e2ee3dc436a911d:0xc977225466d87f27,"It can't get better than this. A taste that should never be compared to others. On another note, our server, Mr. Mahmoud Jamal was very quick, attentive & hospitable. 10/10👌🏻😋",46.6625837,Riyadh Sh.,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_102104030866508060286_1.png,Riyadh,6 months ago,./images/outdoors/0x3e2ee3dc436a911d_0xc977225466d87f27_102104030866508060286_1.png,1.02104030866508E+020,Saudi Arabia,440,outdoor,24.7829229,25.116512298584,55.1985740661621,861.237038047352
0x3e2ee3dc436a911d:0xc977225466d87f27,"It can't get better than this. A taste that should never be compared to others. On another note, our server, Mr. Mahmoud Jamal was very quick, attentive & hospitable. 10/10👌🏻😋",46.6625837,Riyadh Sh.,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_102104030866508060286_2.png,Riyadh,6 months ago,./images/food/0x3e2ee3dc436a911d_0xc977225466d87f27_102104030866508060286_2.png,1.02104030866508E+020,Saudi Arabia,440,food,24.7829229,42.4571266174316,-83.1315460205078,10939.4449667981
0x3e2ee3dc436a911d:0xc977225466d87f27,"It can't get better than this. A taste that should never be compared to others. On another note, our server, Mr. Mahmoud Jamal was very quick, attentive & hospitable. 10/10👌🏻😋",46.6625837,Riyadh Sh.,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_102104030866508060286_3.png,Riyadh,6 months ago,./images/food/0x3e2ee3dc436a911d_0xc977225466d87f27_102104030866508060286_3.png,1.02104030866508E+020,Saudi Arabia,440,food,24.7829229,31.9547939300537,35.8654747009277,1322.297075061
0x3e2ee3dc436a911d:0xc977225466d87f27,Fantastic place with delicious food and great service by Mahmoud. Went for a birthday celebration and they looked after us incredibly well. 5/5,46.6625837,Amna Pirzada,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_100690418478343530450_1.png,Riyadh,2 months ago,./images/food/0x3e2ee3dc436a911d_0xc977225466d87f27_100690418478343530450_1.png,1.00690418478344E+020,Saudi Arabia,3,food,24.7829229,37.5005035400391,127.0263671875,7553.36905398253
0x3e2ee3dc436a911d:0xc977225466d87f27,Fantastic place with delicious food and great service by Mahmoud. Went for a birthday celebration and they looked after us incredibly well. 5/5,46.6625837,Amna Pirzada,5,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_100690418478343530450_2.png,Riyadh,2 months ago,./images/discard/0x3e2ee3dc436a911d_0xc977225466d87f27_100690418478343530450_2.png,1.00690418478344E+020,Saudi Arabia,3,discard,24.7829229,37.5005035400391,127.0263671875,7553.36905398253
0x3e2ee38c5752d67f:0x73d63b2e221a5022,The food is amazing and the staff is accommodating and pleasant. Thanks to Mr. Feil for his excellent service. The best place to celebrate special occasions.,46.6249654,Juanichi Ulanday,5,Gold Sushi Club,0x3e2ee38c5752d67f_0x73d63b2e221a5022_112597979505736998272_1.png,Riyadh,5 months ago,./images/food/0x3e2ee38c5752d67f_0x73d63b2e221a5022_112597979505736998272_1.png,1.12597979505737E+020,Saudi Arabia,4,food,24.7527016,25.039665222168,121.565498352051,7448.28081583653
0x3e2ee38c5752d67f:0x73d63b2e221a5022,The food is amazing and the staff is accommodating and pleasant. Thanks to Mr. Feil for his excellent service. The best place to celebrate special occasions.,46.6249654,Juanichi Ulanday,5,Gold Sushi Club,0x3e2ee38c5752d67f_0x73d63b2e221a5022_112597979505736998272_2.png,Riyadh,5 months ago,./images/food/0x3e2ee38c5752d67f_0x73d63b2e221a5022_112597979505736998272_2.png,1.12597979505737E+020,Saudi Arabia,4,food,24.7527016,39.9334335327148,116.448341369629,6605.71069641576
0x3e2ee38c5752d67f:0x73d63b2e221a5022,The food is amazing and the staff is accommodating and pleasant. Thanks to Mr. Feil for his excellent service. The best place to celebrate special occasions.,46.6249654,Juanichi Ulanday,5,Gold Sushi Club,0x3e2ee38c5752d67f_0x73d63b2e221a5022_112597979505736998272_3.png,Riyadh,5 months ago,./images/food/0x3e2ee38c5752d67f_0x73d63b2e221a5022_112597979505736998272_3.png,1.12597979505737E+020,Saudi Arabia,4,food,24.7527016,35.5301666259766,139.697830200195,8700.59555277625
0x3e2ee38c5752d67f:0x73d63b2e221a5022,"The food was so fresh and good and the staff, waiters are  professionals and very nice next time i will visit it again i recomended it for anyone who is  going to visit saudi arabia it is located in ryiadh .",46.6249654,Meena Bsaam,5,Gold Sushi Club,0x3e2ee38c5752d67f_0x73d63b2e221a5022_102524619834713076919_1.png,Riyadh,a week ago,./images/food/0x3e2ee38c5752d67f_0x73d63b2e221a5022_102524619834713076919_1.png,1.02524619834713E+020,Saudi Arabia,12,food,24.7527016,-33.8735313415527,151.206237792969,12791.4178456911
0x3e2ee38c5752d67f:0x73d63b2e221a5022,One of the best sushi restaurants in Riyadh 💘💘the staff are amazing 🤩,46.6249654,S A,5,Gold Sushi Club,0x3e2ee38c5752d67f_0x73d63b2e221a5022_106951489721479217731_1.png,Riyadh,a month ago,./images/indoors/0x3e2ee38c5752d67f_0x73d63b2e221a5022_106951489721479217731_1.png,1.06951489721479E+020,Saudi Arabia,200,indoor,24.7527016,34.669059753418,135.50032043457,8379.0734166291
0x3e2ee38c5752d67f:0x73d63b2e221a5022,One of the best sushi restaurants in Riyadh 💘💘the staff are amazing 🤩,46.6249654,S A,5,Gold Sushi Club,0x3e2ee38c5752d67f_0x73d63b2e221a5022_106951489721479217731_2.png,Riyadh,a month ago,./images/food/0x3e2ee38c5752d67f_0x73d63b2e221a5022_106951489721479217731_2.png,1.06951489721479E+020,Saudi Arabia,200,food,24.7527016,35.005672454834,135.767242431641,8388.98564310946
0x3e2ee38c5752d67f:0x73d63b2e221a5022,One of the best sushi restaurants in Riyadh 💘💘the staff are amazing 🤩,46.6249654,S A,5,Gold Sushi Club,0x3e2ee38c5752d67f_0x73d63b2e221a5022_106951489721479217731_3.png,Riyadh,a month ago,./images/food/0x3e2ee38c5752d67f_0x73d63b2e221a5022_106951489721479217731_3.png,1.06951489721479E+020,Saudi Arabia,200,food,24.7527016,13.7457208633423,100.539833068848,5754.75023846567
0x3e2ee3dc436a911d:0xc977225466d87f27,"Florya Steak offers a dining experience. The taste of the steak is pretty average, and I found it a bit challenging to season with the provided salt and spices. It's an okay choice if you're in the mood for steak, but there are likely better options out there.",46.6625837,Almohannad Alsbeai,3,Florya Steak Lounge by etçi Mehmet,0x3e2ee3dc436a911d_0xc977225466d87f27_103260136752524717546_1.png,Riyadh,9 months ago,./images/indoors/0x3e2ee3dc436a911d_0xc977225466d87f27_103260136752524717546_1.png,1.03260136752525E+020,Saudi Arabia,341,indoor,24.7829229,40.9741668701172,29.094165802002,2426.13836149042
